sentence_id,CUI,level_1,level_2,level_3
998,C0156404,0,0,1
998,C0232937,0,0,1
999,C0027497,1,0,0
999,C0234022,0,0,1
999,C0233998,0,0,1
999,C0425769,0,0,1
999,C0425766,0,0,1
1001,C0027497,1,0,0
1001,C0560765,0,0,1
1001,C0456820,0,0,1
1001,C0425736,0,0,1
1001,C0178417,0,0,1
1001,C0424528,0,0,1
1001,C0413862,0,0,1
1001,C0583786,0,0,1
1001,C0041755,0,0,1
1001,C0424112,0,0,1
1001,C1562291,0,0,1
1001,C0577477,0,0,1
1002,C0424565,0,0,1
1002,C0234022,0,0,1
1002,C1283330,0,0,1
1002,C0233998,0,0,1
1002,C0425769,0,0,1
1002,C0425766,0,0,1
1002,C0425101,0,0,1
1002,C0424142,0,0,1
1002,C0424142,0,0,1
1003,C0560765,0,0,1
1003,C0392171,0,0,1
1003,C0392171,0,0,1
1003,C0392171,0,0,1
1003,C0522172,0,0,1
1003,C0424528,0,0,1
1003,C0424528,0,0,1
1004,C0392171,0,0,1
1004,C0392171,0,0,1
1004,C0392171,0,0,1
1004,C0424528,0,0,1
1004,C0578673,0,0,1
1005,C2981158,0,0,1
1005,C0560765,0,0,1
1005,C0456820,0,0,1
1005,C0234019,0,0,1
1005,C0424528,0,0,1
1005,C0578673,0,0,1
1005,C0424091,0,0,1
1005,C0582093,0,0,1
1007,C0424573,0,0,1
1008,C0424565,0,0,1
1008,C0677660,0,0,1
1008,C1283330,0,0,1
1008,C0425101,0,0,1
1008,C0555026,0,0,1
1008,C0424142,0,0,1
1008,C0424142,0,0,1
1009,C0424565,0,0,1
1009,C0557875,1,0,0
1009,C1283330,0,0,1
1009,C0425101,0,0,1
1009,C0424142,0,0,1
1009,C0424142,0,0,1
1010,C0560765,0,0,1
1010,C0424166,0,0,1
1010,C0234019,0,0,1
1010,C0015726,1,0,0
1010,C0036973,0,0,1
1010,C3472701,0,0,1
1010,C0557455,0,0,1
1010,C0424158,0,0,1
1011,C0235198,1,0,0
1011,C0424528,0,0,1
1012,C0424565,0,0,1
1012,C1283330,0,0,1
1012,C0425101,0,0,1
1012,C0424142,0,0,1
1012,C0424142,0,0,1
1013,C0015672,1,0,0
1013,C0242979,0,0,1
1013,C0242979,0,0,1
1014,C0000765,0,0,1
1014,C0000765,0,0,1
1014,C0043094,1,0,0
1014,C0043094,1,0,0
1015,C0000765,0,0,1
1015,C0000765,0,0,1
1015,C0424565,0,0,1
1015,C0043094,1,0,0
1015,C0043094,1,0,0
1015,C0425736,0,0,1
1015,C0413862,0,0,1
1015,C0041755,0,0,1
1015,C0424551,0,0,1
1016,C0015672,1,0,0
1016,C0234019,0,0,1
1016,C0242979,0,0,1
1016,C0242979,0,0,1
1017,C0560765,0,0,1
1017,C0700590,0,0,1
1017,C0700590,0,0,1
1017,C0038990,1,0,0
1017,C0424528,0,0,1
1017,C0578994,0,0,1
1017,C0578994,0,0,1
1017,C0578673,0,0,1
1017,C0149745,0,0,1
1017,C0423564,0,0,1
1018,C0424565,0,0,1
1018,C0560765,0,0,1
1018,C0234022,0,0,1
1018,C0701810,0,0,1
1018,C0701810,0,0,1
1018,C0425736,0,0,1
1018,C1283330,0,0,1
1018,C0233998,0,0,1
1018,C0424528,0,0,1
1018,C0425769,0,0,1
1018,C0425766,0,0,1
1018,C0425101,0,0,1
1018,C0424142,0,0,1
1018,C0424142,0,0,1
1020,C1971624,1,0,0
1020,C0917801,1,0,0
1020,C1971624,0,0,1
1020,C1971624,1,0,0
1020,C0232462,0,0,1
1020,C0232461,0,0,1
1020,C0426584,0,0,1
1020,C0566582,0,0,1
1021,C0000765,0,0,1
1021,C0000765,0,0,1
1021,C0043094,1,0,0
1021,C0043094,1,0,0
1021,C0033893,0,0,1
1021,C0033893,0,0,1
1021,C0018681,0,0,1
1021,C0877781,0,0,1
1021,C0037195,0,0,1
1023,C0557875,1,0,0
1023,C0456814,0,0,1
1023,C0558078,0,0,1
1024,C0424565,0,0,1
1024,C0917801,1,0,0
1024,C0234022,0,0,1
1024,C0013144,1,0,0
1024,C1283330,0,0,1
1024,C0233998,0,0,1
1024,C0234019,0,0,1
1024,C0085631,1,0,0
1024,C0425769,0,0,1
1024,C0425766,0,0,1
1024,C0425101,0,0,1
1024,C0424142,0,0,1
1024,C0424142,0,0,1
1025,C0700590,0,0,1
1025,C0700590,0,0,1
1025,C0038990,1,0,0
1025,C0578994,0,0,1
1025,C0578994,0,0,1
1025,C0149745,0,0,1
1025,C0423564,0,0,1
1026,C0234019,0,0,1
1026,C0578994,0,0,1
1026,C0578994,0,0,1
1026,C0149745,0,0,1
1026,C0423564,0,0,1
1027,C0424555,0,0,1
1027,C0232431,0,0,1
1028,C0424573,0,0,1
1028,C0426585,0,0,1
1029,C0000765,0,0,1
1029,C0000765,0,0,1
1029,C0424565,0,0,1
1029,C0043094,1,0,0
1029,C0043094,1,0,0
1029,C0497247,0,0,1
1029,C0042023,0,0,1
1029,C1283330,0,0,1
1029,C0425101,0,0,1
1029,C0239978,0,0,1
1029,C0424142,0,0,1
1029,C0424142,0,0,1
1030,C0560765,0,0,1
1030,C0497247,0,0,1
1030,C0424528,0,0,1
1031,C0560765,0,0,1
1031,C0424528,0,0,1
1032,C0424573,0,0,1
1032,C0560765,0,0,1
1032,C0424528,0,0,1
1033,C0424565,0,1,0
1033,C0560765,0,0,1
1033,C0234019,0,0,1
1033,C0036973,0,0,1
1033,C3472701,0,0,1
1034,C0003467,1,0,0
1034,C0560765,0,0,1
1034,C0234019,0,0,1
1034,C3887611,1,0,0
1034,C0583786,0,0,1
1034,C0578673,0,0,1
1035,C0917801,1,0,0
1035,C0013144,1,0,0
1035,C0578994,0,0,1
1035,C0578994,0,0,1
1035,C0149745,0,0,1
1035,C0423564,0,0,1
1036,C0013144,1,0,0
1037,C1971624,0,1,0
1037,C0917801,1,0,0
1037,C0424444,0,0,1
1037,C0424099,0,0,1
1037,C0178417,0,0,1
1037,C0011124,0,0,1
1037,C1971624,0,0,1
1037,C1971624,0,1,0
1037,C0232462,0,0,1
1037,C0232461,0,0,1
1037,C0426584,0,0,1
1037,C0234019,0,0,1
1037,C1262477,1,0,0
1037,C0566582,0,0,1
1037,C0262630,0,0,1
1038,C0917801,1,0,0
1039,C0423044,0,0,1
1040,C0560765,0,0,1
1040,C0392171,0,0,1
1040,C0392171,0,0,1
1040,C0392171,0,0,1
1040,C0424336,0,0,1
1040,C0424336,0,0,1
1040,C0235969,0,0,1
1040,C0424528,0,0,1
1040,C0424528,0,0,1
1040,C0027338,1,0,0
1040,C0027338,1,0,0
1040,C0036973,0,0,1
1040,C3472701,0,0,1
1040,C0233624,0,0,1
1040,C0011860,0,0,1
1041,C0560765,0,0,1
1041,C0424528,0,0,1
1041,C0036973,0,0,1
1041,C3472701,0,0,1
1042,C0557875,1,0,0
1042,C0011860,0,0,1
1043,C0086769,1,0,0
1043,C0086769,1,0,0
1043,C0560765,0,0,1
1043,C0033893,0,0,1
1043,C0033893,0,0,1
1043,C0456820,0,0,1
1043,C0018681,1,0,0
1043,C0860645,0,0,1
1043,C0344320,0,0,1
1043,C0234238,1,0,0
1043,C0030318,1,0,0
1043,C0424555,0,0,1
1043,C0700031,0,0,1
1043,C0424528,0,0,1
1043,C0558127,0,0,1
1043,C0037320,0,0,1
1043,C0877781,0,0,1
1043,C0424112,0,0,1
1043,C1562291,0,0,1
1043,C0232431,0,0,1
1043,C0037195,0,0,1
1044,C0003467,1,0,0
1044,C0033893,0,0,1
1044,C0033893,0,0,1
1044,C0018681,1,0,0
1044,C0234238,1,0,0
1044,C2129214,1,0,0
1044,C2129214,1,0,0
1044,C0583786,0,0,1
1044,C0877781,0,0,1
1044,C0035258,1,0,0
1044,C0035258,0,0,1
1044,C0036973,0,0,1
1044,C0578673,0,0,1
1044,C3472701,0,0,1
1044,C0235160,0,0,1
1044,C0037195,0,0,1
1044,C0011860,0,0,1
1045,C0424565,0,1,0
1045,C0037317,0,0,1
1045,C0040822,1,0,0
1045,C0234019,0,0,1
1045,C0278210,0,0,1
1045,C0239832,0,0,1
1045,C1562291,0,0,1
1045,C0239833,0,0,1
1045,c0037317,0,0,1
1045,C0575805,0,0,1
1046,C0000765,0,0,1
1046,C0000765,0,0,1
1046,C0043094,1,0,0
1046,C0043094,1,0,0
1046,C0497247,0,0,1
1046,C0456820,0,0,1
1046,C0042023,0,0,1
1046,C0005911,0,1,0
1046,C0005911,0,0,1
1046,C0239978,0,0,1
1046,C0425712,0,0,1
1046,C0240735,0,0,1
1047,C0027497,1,0,0
1047,C0578994,0,0,1
1047,C0578994,0,0,1
1047,C0149745,0,0,1
1047,C0423564,0,0,1
1049,C0560765,0,0,1
1049,C0424528,0,0,1
1050,C0018834,1,0,0
1050,C0424112,0,0,1
1051,C0560765,0,0,1
1051,C0424528,0,0,1
1052,C0027497,1,0,0
1052,C2364111,0,0,1
1052,C0578994,0,0,1
1052,C0578994,1,0,0
1052,C0149745,0,0,1
1052,C0240327,0,0,1
1052,C0240327,1,0,0
1052,C0240327,0,0,1
1052,C0240327,1,0,0
1052,C0423564,0,0,1
1052,C0013378,0,0,1
1053,C0033893,0,0,1
1053,C0033893,0,0,1
1053,C0018681,1,0,0
1053,C0234238,1,0,0
1053,C0877781,0,0,1
1053,C0239649,0,0,1
1053,C0581394,0,0,1
1053,C0016512,0,0,1
1053,C0037195,0,0,1
1053,C0270996,0,0,1
1053,C0560024,0,0,1
1053,C0011860,0,0,1
1053,C0038999,1,0,0
1053,C0424557,0,0,1
1053,C0575805,0,1,0
1053,C0575805,0,0,1
1054,C0027497,1,0,0
1054,C0149931,1,0,0
1054,C0149931,0,0,1
1054,C0392171,0,0,1
1054,C0023380,1,0,0
1054,C0392171,0,0,1
1054,C0392171,0,0,1
1054,C0424528,0,0,1
1054,C0877781,0,0,1
1054,C0338481,0,0,1
1055,C0003467,1,0,0
1055,C0700590,0,0,1
1055,C0700590,0,0,1
1055,C0038990,1,0,0
1055,C3887611,1,0,0
1056,C0424565,0,0,1
1056,C0560765,0,0,1
1056,C0016382,0,0,1
1056,C1283330,0,0,1
1056,C0234019,0,0,1
1056,C0425101,0,0,1
1056,C0424142,0,0,1
1056,C0424142,0,0,1
1057,C0392171,0,0,1
1057,C0392171,0,0,1
1057,C0392171,0,0,1
1057,C0424528,0,0,1
1058,C0231403,0,0,1
1058,C0012833,1,0,0
1058,C0522365,0,0,1
1058,C0042571,0,0,1
1058,C0751908,0,0,1
1058,C0037763,0,0,1
1058,C0037317,0,0,1
1058,C0012833,1,0,0
1058,C0012833,1,0,0
1058,C0231403,0,0,1
1058,C0278140,0,0,1
1058,C1443924,0,0,1
1058,C0344375,1,0,0
1058,C0221512,0,0,1
1058,C0220870,0,0,1
1058,C0235309,1,0,0
1058,C0577027,0,0,1
1058,C0558219,0,0,1
1058,C0677661,0,0,1
1058,C0026821,0,0,1
1058,C0026821,1,0,0
1058,C0395922,0,0,1
1058,C0231403,0,0,1
1058,c0037317,0,0,1
1059,C0027497,1,0,0
1059,C0344232,0,0,1
1059,C0344232,1,0,0
1059,C0231403,0,0,1
1059,C0917801,1,0,0
1059,C0012833,1,0,0
1059,C0522365,0,0,1
1059,C0042571,0,0,1
1059,C0751908,0,0,1
1059,C0700590,0,0,1
1059,C0700590,0,0,1
1059,C0042963,1,0,0
1059,C0042963,0,0,1
1059,C0233763,1,0,0
1059,C0233763,1,0,0
1059,C0233763,1,0,0
1059,C0030193,1,0,0
1059,C0012833,1,0,0
1059,C0012833,1,0,0
1059,C0042963,1,0,0
1059,C0042963,0,0,1
1059,C0231403,0,0,1
1059,C0030252,1,0,0
1059,C0159066,0,0,1
1059,C0278140,0,1,0
1059,C0038990,1,0,0
1059,C1443924,0,0,1
1059,C1291077,0,0,1
1059,C0018524,1,0,0
1059,C0000737,1,0,0
1059,C0000737,1,0,0
1059,C0220870,0,0,1
1059,C0278210,0,0,1
1059,C0232487,0,0,1
1059,C0547030,0,0,1
1059,C0547030,0,0,1
1059,C0039070,0,0,1
1059,C0233762,1,0,0
1059,C0233762,1,0,0
1059,C0233762,0,1,0
1059,C2141086,0,0,1
1059,C0564820,0,0,1
1059,C0235050,0,0,1
1059,C0023222,0,0,1
1059,C0522224,1,0,0
1059,C3665347,0,0,1
1059,C3665347,0,0,1
1059,C0564821,0,0,1
1059,C0234655,0,0,1
1059,C0221785,0,0,1
1059,C0395922,0,0,1
1059,C0231403,0,0,1
1059,C0000734,0,0,1
1059,C0239377,0,0,1
1060,C0424555,0,0,1
1060,C0231218,0,0,1
1060,C0232431,0,0,1
1060,C0424142,0,0,1
1060,C0424142,0,0,1
1061,C0036973,0,0,1
1061,C3472701,0,0,1
1062,C0000765,0,0,1
1062,C0424565,0,0,1
1062,C1283330,0,0,1
1062,C0005911,0,0,1
1062,C0234019,0,0,1
1062,C0425101,0,0,1
1062,C0036973,0,0,1
1062,C0564216,0,0,1
1062,C3472701,0,0,1
1062,C0578026,0,0,1
1062,C0015967,0,0,1
1062,C0268000,0,0,1
1062,C0424142,0,0,1
1062,C0424142,0,0,1
1063,C0424565,0,1,0
1063,C0560765,0,0,1
1063,C0424528,0,0,1
1063,C0583786,0,0,1
1063,C0036973,0,0,1
1063,C3472701,0,0,1
1064,C0027497,1,0,0
1064,C0235050,0,0,1
1064,C0239649,0,0,1
1064,C0016512,0,0,1
1064,C0424557,0,0,1
1065,C0424565,0,0,1
1065,C0700590,0,0,1
1065,C0700590,0,0,1
1065,C4075722,0,0,1
1065,C0028081,0,0,1
1065,C0038990,1,0,0
1065,C1283330,0,0,1
1065,C0037320,0,0,1
1065,C0425101,0,0,1
1065,C0424142,0,0,1
1065,C0424142,0,0,1
1066,C0560765,0,0,1
1066,C0392171,0,0,1
1066,C0392171,0,0,1
1066,C0392171,0,0,1
1066,C0233408,0,0,1
1066,C0233408,0,0,1
1066,C0424528,0,0,1
1066,C0424528,0,0,1
1066,C0233408,0,0,1
1067,C0560765,0,0,1
1067,C0392171,0,0,1
1067,C0392171,0,0,1
1067,C0392171,0,0,1
1067,C0425736,0,0,1
1067,C0424528,0,0,1
1067,C0424528,0,0,1
1068,C0560765,0,0,1
1068,C0233408,0,0,1
1068,C0233408,0,0,1
1068,C0424528,0,0,1
1068,C0233408,0,0,1
1068,C0038663,0,0,1
1068,C0038661,1,0,0
1069,C0392171,0,0,1
1069,C0392171,0,0,1
1069,C0392171,0,0,1
1069,C0563146,0,0,1
1069,C0424528,0,0,1
1069,C0563168,0,0,1
1069,C1562291,0,0,1
1069,C0013378,0,0,1
1069,C0522178,0,0,1
1069,C0150084,0,0,1
1070,C0424573,0,0,1
1070,C0235198,1,0,0
1070,C0456814,0,0,1
1070,C0558078,0,0,1
1070,C0677660,0,0,1
1070,C0425101,0,0,1
1070,C0555026,0,0,1
1071,C0000765,0,0,1
1071,C0000765,0,0,1
1071,C0043094,1,0,0
1071,C0043094,1,0,0
1071,C0700590,0,0,1
1071,C0700590,0,0,1
1071,C0038990,1,0,0
1071,C0578994,0,0,1
1071,C0578994,0,0,1
1071,C0239649,0,0,1
1071,C0581394,0,0,1
1071,C0033771,0,0,1
1071,C0149745,0,0,1
1071,C0423564,0,0,1
1071,C0016512,0,0,1
1071,C0026821,1,0,0
1071,C0270996,0,0,1
1071,C0240941,0,0,1
1071,C0560024,0,0,1
1071,C0038999,1,0,0
1071,C0424557,0,0,1
1071,C0575805,0,0,1
1071,C0575805,0,0,1
1072,C0560765,0,0,1
1072,C0234019,0,0,1
1072,C0413862,0,0,1
1072,C0041755,0,0,1
1072,C1527304,1,0,0
1072,C1527304,1,0,0
1073,C0560765,0,0,1
1073,C0424528,0,0,1
1073,C0583786,0,0,1
1074,C0560765,0,0,1
1074,C0344375,0,0,1
1074,C0221512,0,0,1
1074,C0178417,0,0,1
1074,C0424528,0,0,1
1074,C0235309,0,0,1
1074,C0577027,0,0,1
1074,C0011860,0,0,1
1075,C0003467,1,0,0
1075,C0231403,0,1,0
1075,C0012833,1,0,0
1075,C0522365,0,0,1
1075,C0042571,0,0,1
1075,C0751908,0,0,1
1075,C0033893,0,0,1
1075,C0033893,0,0,1
1075,C0700590,0,0,1
1075,C0700590,0,0,1
1075,C0018681,1,0,0
1075,C0030193,1,0,0
1075,C0234238,1,0,0
1075,C0012833,1,0,0
1075,C0012833,1,0,0
1075,C0231403,0,1,0
1075,C0278140,0,1,0
1075,C0038990,1,0,0
1075,C1443924,0,0,1
1075,C0234019,0,0,1
1075,C0002957,1,0,0
1075,C0220870,0,0,1
1075,C0877781,0,0,1
1075,C0578994,0,0,1
1075,C0578994,0,0,1
1075,C0149745,0,0,1
1075,C0423564,0,0,1
1075,C0424329,0,0,1
1075,C0037195,0,0,1
1075,C0395922,0,0,1
1075,C0231403,0,1,0
1076,C0000765,0,0,1
1076,C0000765,0,0,1
1076,C0027497,1,0,0
1076,C0424565,0,0,1
1076,C0043094,1,0,0
1076,C0043094,1,0,0
1076,C0030193,1,0,0
1076,C0392674,1,0,0
1076,C1283330,0,0,1
1076,C0425101,0,0,1
1076,C0424142,0,0,1
1076,C0424142,0,0,1
1077,C0560765,0,0,1
1077,C0424528,0,0,1
1078,C0424565,0,0,1
1078,C1283330,0,0,1
1078,C0425101,0,0,1
1078,C0424142,0,0,1
1078,C0424142,0,0,1
1080,C0233408,0,0,1
1080,C0233408,0,0,1
1080,C0233408,0,0,1
1080,C0233407,0,0,1
1082,C0000765,0,0,1
1082,C0000765,0,0,1
1082,C0043094,1,0,0
1082,C0043094,1,0,0
1082,C0033893,0,0,1
1082,C0033893,0,0,1
1082,C0018681,1,0,0
1082,C0015672,1,0,0
1082,C0234238,1,0,0
1082,C0159066,0,0,1
1082,C1443924,0,0,1
1082,C0009806,1,0,0
1082,C1291077,0,0,1
1082,C0011991,1,0,0
1082,C0000737,0,0,1
1082,C0000737,0,0,1
1082,C0080274,0,0,1
1082,C0232487,0,0,1
1082,C0877781,0,0,1
1082,C0026821,1,0,0
1082,C0242979,0,0,1
1082,C0242979,0,0,1
1082,C0037195,0,0,1
1082,C0268000,0,0,1
1082,C0000734,0,0,1
1083,C0424565,0,0,1
1083,C1283330,0,0,1
1083,C0413862,0,0,1
1083,C0425101,0,0,1
1083,C0041755,0,0,1
1083,C0424142,0,0,1
1083,C0424142,0,0,1
1084,C0027497,1,0,0
1084,C0037317,0,0,1
1084,C0037317,0,0,1
1084,C0235309,0,0,1
1084,C0558219,0,0,1
1084,C0677661,0,0,1
1084,C0233632,0,0,1
1084,c0037317,0,0,1
1084,c0037317,0,0,1
1085,C0424565,0,0,1
1085,C0700590,0,0,1
1085,C0700590,0,0,1
1085,C4075722,0,0,1
1085,C0028081,0,0,1
1085,C0038990,1,0,0
1085,C1283330,0,0,1
1085,C0037320,0,0,1
1085,C0425101,0,0,1
1085,C0424142,0,0,1
1085,C0424142,0,0,1
1086,C0560765,0,0,1
1086,C0344315,0,0,1
1086,C0085633,0,0,1
1086,C0564408,0,0,1
1086,C0022107,0,0,1
1086,C0235146,0,0,1
1086,C0233479,0,0,1
1086,C0424528,0,0,1
1086,C0241934,0,0,1
1087,C0030193,1,0,0
1087,C0035258,0,1,0
1087,C0035258,0,0,1
1087,C0235160,0,0,1
1088,C0424565,0,0,1
1088,C0558066,0,0,1
1088,C0917801,1,0,0
1088,C2981158,0,0,1
1088,C0231530,1,0,0
1088,C0033893,0,0,1
1088,C0033893,0,0,1
1088,C0018681,1,0,0
1088,C4075722,0,0,1
1088,C0028081,0,0,1
1088,C0234238,1,0,0
1088,C0009806,1,0,0
1088,C1283330,0,0,1
1088,C0563158,0,0,1
1088,C0554978,1,0,0
1088,C0563146,0,0,1
1088,C0037320,0,0,1
1088,C0850674,0,0,1
1088,C0877781,0,0,1
1088,C0425101,0,0,1
1088,C0455204,0,0,1
1088,C2697368,0,0,1
1088,C0563168,0,0,1
1088,C0037195,0,0,1
1088,C0424091,0,0,1
1088,C0424142,0,0,1
1088,C0424142,0,0,1
1088,C0522178,0,0,1
1089,C0560765,0,0,1
1089,C0557875,1,0,0
1089,C0424528,0,0,1
1090,C0027497,1,0,0
1090,C0085632,1,0,0
1090,C0557875,1,0,0
1090,C2364111,0,0,1
1090,C0424431,0,0,1
1090,C0583786,0,0,1
1090,C0578994,0,0,1
1090,C0578994,0,0,1
1090,C0240327,0,0,1
1090,C0240327,1,0,0
1090,C0240327,0,0,1
1090,C0240327,1,0,0
1090,C0423564,0,0,1
1090,C0013378,0,0,1
1091,C0424565,0,0,1
1091,C1283330,0,0,1
1091,C0425101,0,0,1
1091,C0424142,0,0,1
1091,C0424142,0,0,1
1092,C0003467,1,0,0
1092,C0002957,1,0,0
1092,C0413862,0,0,1
1092,C0041755,0,0,1
1092,C0424329,0,0,1
1092,C0577477,0,0,1
1093,C0019993,0,0,1
1093,C0413862,0,0,1
1093,C4275267,0,0,1
1093,C0041755,0,0,1
1093,C0036973,0,0,1
1093,C3472701,0,0,1
1094,C0000765,0,0,1
1094,C0005911,0,0,1
1094,C0578026,0,0,1
1094,C0015967,0,0,1
1094,C0268000,0,0,1
1095,C0000765,0,0,1
1095,C0003467,1,0,0
1095,C0917801,1,0,0
1095,C2981158,0,0,1
1095,C0281856,0,0,1
1095,C0234238,1,0,0
1095,C0005911,0,0,1
1095,C0578994,0,0,1
1095,C0578994,0,0,1
1095,C0149745,0,0,1
1095,C0423564,0,0,1
1095,C0578026,0,0,1
1095,C0424091,0,0,1
1095,C0015967,0,0,1
1095,C0268000,0,0,1
1096,C0003467,1,0,0
1096,C0424112,0,0,1
1097,C0557455,0,0,1
1098,C0424565,0,0,1
1098,C0558066,0,0,1
1098,C1283330,0,0,1
1098,C0558077,0,0,1
1098,C0563158,0,0,1
1098,C0438697,1,0,0
1098,C0554978,0,0,1
1098,C4074950,0,0,1
1098,C0425101,0,0,1
1098,C0455204,0,0,1
1098,C0563168,0,0,1
1098,C0010399,1,0,0
1098,C0424142,0,0,1
1098,C0424142,0,0,1
1098,C0522178,0,0,1
1099,C0560765,0,0,1
1099,C0425736,0,0,1
1099,C0424528,0,0,1
1099,C1562291,0,0,1
1100,C0424565,0,0,1
1100,C0425736,0,0,1
1101,C0000765,0,0,1
1101,C0000765,0,0,1
1101,C0002170,0,1,0
1101,C0043094,1,0,0
1101,C0043094,1,0,0
1101,C0033893,0,0,1
1101,C0033893,0,0,1
1101,C0018681,1,0,0
1101,C0234238,1,0,0
1101,C1262477,0,1,0
1101,C0877781,0,0,1
1101,C0037195,0,0,1
1102,C0424565,0,0,1
1102,C0560765,0,0,1
1102,C0033893,0,0,1
1102,C0033893,0,0,1
1102,C0018681,1,0,0
1102,C0234238,1,0,0
1102,C1283330,0,0,1
1102,C0558077,0,0,1
1102,C0234019,0,0,1
1102,C0424528,0,0,1
1102,C0877781,0,0,1
1102,C0425101,0,0,1
1102,C0037195,0,0,1
1102,C0424142,0,0,1
1102,C0424142,0,0,1
1103,C0424565,0,0,1
1103,C0392171,0,0,1
1103,C0392171,0,0,1
1103,C0392171,0,0,1
1103,C1283330,0,0,1
1103,C0424528,0,0,1
1103,C0425101,0,0,1
1103,C0013378,0,0,1
1103,C0424142,0,0,1
1103,C0424142,0,0,1
1103,C0150084,0,0,1
1104,C0917801,1,0,0
1104,C0033893,0,0,1
1104,C0033893,0,0,1
1104,C0456820,0,0,1
1104,C0006325,0,1,0
1104,C0018681,1,0,0
1104,C4075722,0,0,1
1104,C0015672,1,0,0
1104,C0028081,1,0,0
1104,C0234238,1,0,0
1104,C0542476,1,0,0
1104,C1821572,0,0,1
1104,C0037320,0,0,1
1104,C0877781,0,0,1
1104,C0242979,0,0,1
1104,C0242979,0,0,1
1104,C0557455,0,0,1
1104,C0037195,0,0,1
1104,C0557878,0,0,1
1104,C0575805,0,0,1
1105,C0917801,1,0,0
1105,C0033893,0,0,1
1105,C0033893,0,0,1
1105,C0018681,1,0,0
1105,C0234238,1,0,0
1105,C0028084,1,0,0
1105,C0877781,0,0,1
1105,C0037195,0,0,1
1106,C0560765,0,0,1
1106,C0028084,1,0,0
1106,C0234019,0,0,1
1106,C0424528,0,0,1
1106,C0424112,0,0,1
1107,C0037316,0,0,1
1107,C0037316,0,0,1
1107,C0424565,0,1,0
1107,C0028084,1,0,0
1108,C0424565,0,1,0
1108,C0557875,1,0,0
1108,C0425736,0,0,1
1108,C1283330,0,0,1
1108,C0425101,0,0,1
1108,C0424142,0,0,1
1108,C0424142,0,0,1
1109,C0033893,0,0,1
1109,C0033893,0,0,1
1109,C0018681,1,0,0
1109,C0234238,1,0,0
1109,C0314719,0,0,1
1109,C0850674,0,0,1
1109,C0877781,0,0,1
1109,C2141086,0,0,1
1109,C0037195,0,0,1
1109,C0270996,0,0,1
1109,C0234655,0,0,1
1109,C0004095,0,0,1
1110,C1971624,1,0,0
1110,C0917801,1,0,0
1110,C0234022,0,0,1
1110,C0456820,0,0,1
1110,C0542476,1,0,0
1110,C0233998,0,0,1
1110,C1971624,0,0,1
1110,C1971624,1,0,0
1110,C0232462,0,0,1
1110,C0232461,0,0,1
1110,C0426584,0,0,1
1110,C0566582,0,0,1
1110,C0425769,0,0,1
1110,C0425766,0,0,1
1111,C0234022,0,0,1
1111,C0456820,0,0,1
1111,C0233998,0,0,1
1111,C0234019,0,0,1
1111,C0425769,0,0,1
1111,C0425766,0,0,1
1111,C0036973,0,0,1
1111,C3472701,0,0,1
1112,C0027497,1,0,0
1112,C0012833,1,0,0
1112,C0522365,0,0,1
1112,C0042571,0,0,1
1112,C0751908,0,0,1
1112,C0012833,1,0,0
1112,C0012833,1,0,0
1112,C0220870,0,0,1
1112,C0039070,0,0,1
1112,C0581879,1,0,0
1112,C0581879,0,0,1
1112,C0024517,0,1,0
1112,C0395922,0,0,1
1113,C0560765,0,0,1
1113,C0456820,0,0,1
1113,C0234019,0,0,1
1113,C0424528,0,0,1
1113,C0562319,0,0,1
1113,C0232197,1,0,0
1113,C1562291,0,0,1
1114,C0700590,0,0,1
1114,C0700590,0,0,1
1114,C0038990,1,0,0
1114,C0028084,1,0,0
1115,C0558066,0,0,1
1115,C0560765,0,0,1
1115,C0563158,0,0,1
1115,C0554978,0,0,1
1115,C0563146,0,0,1
1115,C0424528,0,0,1
1115,C0413862,0,0,1
1115,C0038663,0,0,1
1115,C0041755,0,0,1
1115,C0455204,0,0,1
1115,C0563168,0,0,1
1115,C0522178,0,0,1
1115,C0038661,1,0,0
1116,C0560765,0,0,1
1116,C0344315,0,0,1
1116,C0085633,1,0,0
1116,C0564408,0,0,1
1116,C0030193,1,0,0
1116,C0022107,0,0,1
1116,C0235146,0,0,1
1116,C0233479,0,0,1
1116,C0002957,1,0,0
1116,C0424528,0,0,1
1116,C0424329,0,0,1
1116,C0241934,0,0,1
1117,C0558066,0,0,1
1117,C0424573,0,0,1
1117,C0560765,0,0,1
1117,C0344315,0,0,1
1117,C0557875,1,0,0
1117,C0085633,0,0,1
1117,C0564408,0,0,1
1117,C0438696,1,0,0
1117,C0022107,0,0,1
1117,C0563158,0,0,1
1117,C0554978,0,0,1
1117,C0235146,0,0,1
1117,C0028084,1,0,0
1117,C0233479,0,0,1
1117,C0424528,0,0,1
1117,C1456784,1,0,0
1117,C0426585,0,0,1
1117,C0455204,0,0,1
1117,C0563168,0,0,1
1117,C0522178,0,0,1
1117,C0241934,0,0,1
1118,C0560765,0,0,1
1118,C0456820,0,0,1
1118,C0344315,0,0,1
1118,C0424528,0,0,1
1118,C0011860,0,0,1
1119,C0560765,0,0,1
1119,C0234019,0,0,1
1119,C0036973,0,0,1
1119,C3472701,0,0,1
1120,C0560765,0,0,1
1120,C1827663,0,0,1
1120,C3536730,0,0,1
1120,C0424528,0,0,1
1120,C0413862,0,0,1
1120,C0041755,0,0,1
